# index, name, nodeLabel, _pos
17107,CARTPT,CARTPT,"array([3.33122818, 7.03216934])"
17108,CEACAM7,CEACAM7,"array([3.32414727, 7.04933471])"
17109,AMICA1,AMICA1,"array([3.53112985, 7.51323948])"
17110,ESAM,ESAM,"array([5.27672173, 4.8807943 ])"
17111,FCRL4,FCRL4,"array([3.65527417, 6.83963195])"
17112,PVRL4,PVRL4,"array([3.4069227 , 7.06448443])"
17113,TIGIT,TIGIT,"array([3.42053558, 7.09777771])"
17114,MPZL3,MPZL3,"array([3.91680469, 6.94082999])"
17115,SIGLEC8,SIGLEC8,"array([3.64302988, 6.83900388])"
17116,SLAMF7,SLAMF7,"array([3.68651746, 7.04824102])"
17117,KLK6,KLK6,"array([3.24486335, 7.092908  ])"
17118,rnf-113,rnf-113,"array([3.76457861, 7.4289459 ])"
17119,Otud7b,Otud7b,"array([3.7688255, 6.9657996])"
17120,Birc3,Birc3,"array([3.84565342, 7.03360053])"
17121,Cry2,Cry2,"array([3.81754728, 7.17445172])"
17122,C7orf59,C7orf59,"array([3.68500076, 7.42917488])"
17123,UBC12,UBC12,"array([3.76564699, 7.31292158])"
17124,Ube4b,Ube4b,"array([3.63046891, 7.40082931])"
17125,MDY2,MDY2,"array([3.36191015, 7.2207393 ])"
17126,RpII215,RpII215,"array([3.8863878 , 7.09914616])"
17127,FBXO15,FBXO15,"array([3.82077295, 7.25070134])"
17128,PLA2G4B,PLA2G4B,"array([3.46241427, 7.2990135 ])"
17129,TNFSF12,TNFSF12,"array([3.57185461, 7.05772212])"
17130,Cav1,Cav1,"array([3.49282508, 6.84426054])"
17131,Kcnj10,Kcnj10,"array([3.48388979, 6.8493475 ])"
17132,Dtnb,Dtnb,"array([3.46690674, 6.85576945])"
17133,Dtna-ps1,Dtna-ps1,"array([3.47628799, 6.85476169])"
17134,Cav2,Cav2,"array([3.46724503, 6.8645272 ])"
17135,MT1M,MT1M,"array([3.46179472, 7.14452478])"
17136,SMPDL3B,SMPDL3B,"array([3.39509468, 7.27549664])"
17137,OST4,OST4,"array([3.55628428, 7.39926195])"
17138,TAAR1,TAAR1,"array([3.73169205, 6.97021982])"
17139,ATP8B1,ATP8B1,"array([3.70887676, 7.63728098])"
17140,TMEM30B,TMEM30B,"array([3.72625461, 7.75406014])"
17141,TFB1,TFB1,"array([3.76358394, 6.95218545])"
17142,SPT15,SPT15,"array([3.4595861 , 7.27875039])"
17143,Rgs13,Rgs13,"array([3.53160489, 6.97432264])"
17144,LMF1,LMF1,"array([3.55992873, 7.06365222])"
17145,Tdgf1,Tdgf1,"array([3.87189392, 7.24780904])"
17146,Siglece,Siglece,"array([3.43521858, 7.07634625])"
17147,Mapk12,Mapk12,"array([3.4007745 , 7.03170421])"
17148,mapk14,mapk14,"array([3.41322166, 7.02598209])"
17149,Ifngr1,Ifngr1,"array([3.59777898, 6.92881843])"
17150,CALML6,CALML6,"array([3.51354528, 6.93200902])"
17151,\"Su(H)\",\"Su(H)\","array([3.76018866, 7.00096995])"
17152,Rabgef1,Rabgef1,"array([3.33260128, 7.31977654])"
17153,Rab6a,Rab6a,"array([3.34604921, 7.34657939])"
17154,Rtn4,Rtn4,"array([3.58579778, 7.0168254 ])"
17155,GABPB2,GABPB2,"array([3.75093703, 6.99551914])"
17156,Serpinb1a,Serpinb1a,"array([3.43007068, 7.35389005])"
17157,DBH,DBH,"array([3.83126872, 7.20437022])"
17158,ARHGAP36,ARHGAP36,"array([3.82707966, 7.42484255])"
17159,UNC5C,UNC5C,"array([3.46496882, 7.35734211])"
17160,IMPG1,IMPG1,"array([3.4887658 , 7.03981048])"
17161,TEX15,TEX15,"array([3.76630941, 7.00392934])"
17162,SMYD1,SMYD1,"array([3.82059702, 7.28030705])"
17163,ASB10,ASB10,"array([3.50263771, 7.24365901])"
17164,BMP3,BMP3,"array([3.80261881, 7.01376057])"
17165,FAM204A,FAM204A,"array([4.00321186, 7.3263213 ])"
17166,C10orf96,C10orf96,"array([3.85455163, 6.98853236])"
17167,C14orf118,C14orf118,"array([3.7646823 , 7.04723011])"
17168,C17orf82,C17orf82,"array([3.83700203, 7.14108749])"
17169,C17orf97,C17orf97,"array([3.91007089, 7.19484466])"
17170,C8orf74,C8orf74,"array([3.7948256 , 7.08711052])"
17171,AK8,AK8,"array([3.8732274 , 7.00056543])"
17172,CCDC121,CCDC121,"array([3.81651756, 6.95170404])"
17173,CCDC151,CCDC151,"array([3.79170736, 7.05802128])"
17174,CCDC37,CCDC37,"array([3.80972519, 7.04384552])"
17175,CCDC74A,CCDC74A,"array([3.83549489, 6.98012283])"
17176,CCDC74B,CCDC74B,"array([3.7914051 , 6.94410704])"
17177,FAM9A,FAM9A,"array([3.79266731, 7.09602439])"
17178,FOXR2,FOXR2,"array([3.89589657, 7.00162208])"
17179,GNA14,GNA14,"array([3.96699115, 7.080867  ])"
17180,KIF9,KIF9,"array([3.76728299, 6.98391441])"
17181,KRT222,KRT222,"array([3.83521005, 6.97334658])"
17182,LCA5L,LCA5L,"array([3.9393328 , 7.06534067])"
17183,LHX8,LHX8,"array([3.88870929, 6.99818538])"
17184,MNDA,MNDA,"array([3.84677145, 7.08110361])"
17185,RSPO2,RSPO2,"array([3.88379316, 7.05608838])"
17186,STX19,STX19,"array([3.80720412, 7.06445774])"
17187,TBX6,TBX6,"array([3.74961094, 6.95399453])"
17188,ZNF280A,ZNF280A,"array([3.799127 , 6.9513638])"
17189,ZNF333,ZNF333,"array([3.84896101, 6.98894886])"
17190,ZNF641,ZNF641,"array([3.91020153, 7.13916633])"
17191,LOC576779,LOC576779,"array([3.41439599, 7.26460503])"
17192,kif22,kif22,"array([3.89047461, 7.0605866 ])"
17193,numb,numb,"array([3.61429636, 6.98474352])"
17194,PLEKHG1,PLEKHG1,"array([3.56305466, 7.33613777])"
17195,LOC366310,LOC366310,"array([3.75264273, 7.33115628])"
17196,FAM55D,FAM55D,"array([3.5476356 , 6.96238642])"
17197,GPR161,GPR161,"array([3.44268467, 7.16070462])"
17198,SNORD118,SNORD118,"array([3.74790935, 7.52935051])"
17199,SNORD13P1,SNORD13P1,"array([3.67836306, 7.53803543])"
17200,NALCN,NALCN,"array([3.55506639, 6.97863168])"
17201,CROCC,CROCC,"array([3.51558933, 7.11164443])"
17202,ZNF507,ZNF507,"array([3.39644612, 7.29503169])"
17203,ZNF618,ZNF618,"array([3.42639362, 7.3169209 ])"
17204,FAM110C,FAM110C,"array([3.47043704, 7.28259693])"
17205,FRAT2,FRAT2,"array([3.66518382, 6.9420658 ])"
17206,ZKSCAN2,ZKSCAN2,"array([3.67625239, 6.93891896])"
17207,KLHDC1,KLHDC1,"array([3.55032903, 7.43482437])"
17208,DCLK3,DCLK3,"array([3.4156037 , 7.30927582])"
17209,ADCY10,ADCY10,"array([3.54318946, 6.98847175])"
17210,C3orf71,C3orf71,"array([3.87875442, 7.05013447])"
17211,GREM2,GREM2,"array([3.87445681, 7.16123207])"
17212,UNC5D,UNC5D,"array([3.58517613, 7.4562931 ])"
17213,ZNF565,ZNF565,"array([3.68632287, 7.43425409])"
17214,GGT7,GGT7,"array([3.40913855, 7.3104438 ])"
17215,ZFP112,ZFP112,"array([3.47049433, 7.42427326])"
17216,ZFP30,ZFP30,"array([3.83190574, 7.30937385])"
17217,XYLT2,XYLT2,"array([3.54908519, 6.96951928])"
17218,ANKRD54,ANKRD54,"array([3.51020028, 6.95482868])"
17219,LNP1,LNP1,"array([3.47208023, 6.97060346])"
17220,SLITRK4,SLITRK4,"array([3.77787226, 7.32771811])"
17221,LRRIQ3,LRRIQ3,"array([3.82431434, 7.17769402])"
17222,DENND2C,DENND2C,"array([3.4964839 , 6.96209049])"
17223,ZNF577,ZNF577,"array([3.57759113, 6.93130131])"
17224,SCIMP,SCIMP,"array([3.47851179, 6.97124087])"
17225,DUOXA1,DUOXA1,"array([3.46989032, 6.98073777])"
17226,PLEKHH2,PLEKHH2,"array([3.45043101, 6.99444398])"
17227,SPESP1,SPESP1,"array([3.50432883, 6.95437313])"
17228,SCG3,SCG3,"array([3.40344562, 7.05956122])"
17229,SLC22A16,SLC22A16,"array([3.45944972, 6.98588983])"
17230,Cdh15,Cdh15,"array([3.58624356, 7.60204932])"
17231,Cdh2,Cdh2,"array([3.60624043, 7.60869317])"
17232,Ntn3,Ntn3,"array([3.60137158, 7.60086825])"
17233,Cdon,Cdon,"array([3.61761623, 7.60333065])"
17234,Musk,Musk,"array([0.77491329, 8.09386266])"
17235,DOK7,DOK7,"array([0.79507827, 8.08613767])"
17236,SOST,SOST,"array([3.75277047, 6.97488036])"
17237,SERPINA6,SERPINA6,"array([3.42460717, 7.10179569])"
17238,SERPINA7,SERPINA7,"array([3.41621565, 7.12237419])"
17239,Actbl2,Actbl2,"array([3.37839207, 6.97458085])"
17240,Arpc5l,Arpc5l,"array([3.41564321, 6.93406155])"
17241,Add2,Add2,"array([3.42911608, 6.93279802])"
17242,Clasp2,Clasp2,"array([3.4441912 , 6.90512728])"
17243,Dync1li2,Dync1li2,"array([3.42768563, 6.93940542])"
17244,Dynlrb2,Dynlrb2,"array([3.38147326, 6.95960856])"
17245,Dynlrb1,Dynlrb1,"array([3.38700356, 6.96423415])"
17246,Dync1li1,Dync1li1,"array([3.37019926, 6.97476609])"
17247,Capzb,Capzb,"array([3.42265823, 6.95347542])"
17248,Hook3,Hook3,"array([3.38105617, 6.95179067])"
17249,Nin,Nin,"array([3.39559237, 6.95264974])"
17250,Spnb4,Spnb4,"array([3.4410209 , 6.92732254])"
17251,Kif21a,Kif21a,"array([3.45503792, 6.91901178])"
17252,Kif21b,Kif21b,"array([3.43909135, 6.91437032])"
17253,Fubp1,Fubp1,"array([3.45494838, 6.92756881])"
17254,Rogdi,Rogdi,"array([3.38394811, 6.94486696])"
17255,Ssb,Ssb,"array([3.41340417, 7.1144889 ])"
17256,Matr3,Matr3,"array([3.40289306, 6.93225952])"
17257,Nudc,Nudc,"array([3.38610279, 6.93708758])"
17258,Ddx17,Ddx17,"array([3.42839889, 7.12639869])"
17259,Rps20,Rps20,"array([3.46485537, 6.91753361])"
17260,Sars,Sars,"array([3.43195931, 6.91243429])"
17261,Ube2v1,Ube2v1,"array([3.39181881, 6.9320277 ])"
17262,Bai1,Bai1,"array([3.42709912, 6.92602184])"
17263,Sv2a,Sv2a,"array([3.41114271, 6.91077577])"
17264,Ppp3ca,Ppp3ca,"array([3.36386024, 6.9676233 ])"
17265,Pde1a,Pde1a,"array([3.41661504, 6.94902772])"
17266,Pde1b,Pde1b,"array([3.36754923, 6.96045309])"
17267,Camk1d,Camk1d,"array([3.43347563, 6.94266809])"
17268,Prkar2b,Prkar2b,"array([3.37335255, 6.95205179])"
17269,Diras2,Diras2,"array([3.43834899, 6.94764099])"
17270,Ngef,Ngef,"array([3.38775725, 6.95567903])"
17271,Gltp,Gltp,"array([3.37760115, 6.93679834])"
17272,Itpr1,Itpr1,"array([3.45892032, 6.9118007 ])"
17273,Ppfia3,Ppfia3,"array([3.38279141, 6.9296458 ])"
17274,Nf1,Nf1,"array([3.41752922, 6.91569447])"
17275,Pi4ka,Pi4ka,"array([3.39804123, 6.92681748])"
17276,Pikfyve,Pikfyve,"array([3.37507549, 6.95976145])"
17277,Atp2b1,Atp2b1,"array([3.37545614, 6.98101886])"
17278,Atp2b3,Atp2b3,"array([3.42179642, 6.93735593])"
17279,Atp2b4,Atp2b4,"array([3.36443203, 6.98977086])"
17280,Rab10,Rab10,"array([3.46163599, 6.92425594])"
17281,Rab15,Rab15,"array([3.45501721, 6.89627218])"
17282,Rab37,Rab37,"array([3.43649232, 6.9071859 ])"
17283,Rab3d,Rab3d,"array([3.45244   , 6.91131616])"
17284,Rab8b,Rab8b,"array([3.43451147, 6.92725567])"
17285,Rap1gap,Rap1gap,"array([3.42127673, 6.93036916])"
17286,Ptpre,Ptpre,"array([3.37217317, 6.96729235])"
17287,Dclk1,Dclk1,"array([3.46756676, 6.89766257])"
17288,Strn3,Strn3,"array([3.40628554, 6.96678343])"
17289,Strn,Strn,"array([3.41887308, 6.92371442])"
17290,Camkv,Camkv,"array([3.41020268, 6.952942  ])"
17291,Pygb,Pygb,"array([3.40381424, 6.91491953])"
17292,Phkb,Phkb,"array([3.43185797, 6.92013092])"
17293,Mat2b,Mat2b,"array([3.43639167, 6.89931243])"
17294,Bin1,Bin1,"array([3.4722954 , 6.90920964])"
17295,Anxa2,Anxa2,"array([3.38135827, 6.98636387])"
17296,Napb,Napb,"array([3.37624681, 6.94499169])"
17297,Napa,Napa,"array([3.35879714, 6.983169  ])"
17298,Sh3gl2,Sh3gl2,"array([3.36182019, 6.97533163])"
17299,Sh3gl1,Sh3gl1,"array([3.41985419, 6.9069837 ])"
17300,Sbf2,Sbf2,"array([3.4011774 , 6.95570742])"
17301,Mtmr1,Mtmr1,"array([3.39890353, 6.97127364])"
17302,Sbf1,Sbf1,"array([3.42888859, 6.94869984])"
17303,Rph3a,Rph3a,"array([3.3728283 , 6.98909167])"
17304,Sept11,Sept11,"array([3.40006826, 6.96288457])"
17305,Sept4,Sept4,"array([3.39194874, 6.9411157 ])"
17306,Sept8,Sept8,"array([3.47440156, 6.90185458])"
17307,Syn1,Syn1,"array([3.36748878, 6.98192805])"
17308,Syn2,Syn2,"array([3.43548738, 6.93551801])"
17309,Syt1,Syt1,"array([3.402625  , 6.94162674])"
17310,Syt5,Syt5,"array([3.39738486, 6.94570605])"
17311,Lin7c,Lin7c,"array([3.44812947, 6.92544215])"
17312,Vat1,Vat1,"array([3.41268817, 6.96360835])"
17313,Cltb,Cltb,"array([3.43922545, 6.92106061])"
17314,Mob4,Mob4,"array([3.40726541, 6.95928447])"
17315,Pacs1,Pacs1,"array([3.42426495, 6.91972929])"
17316,Tpd52l2,Tpd52l2,"array([3.42805065, 6.90402641])"
17317,Nckap1,Nckap1,"array([3.44543955, 6.91200224])"
17318,Nipsnap1,Nipsnap1,"array([3.39311205, 6.96673208])"
17319,Gbas,Gbas,"array([3.38587801, 6.97164324])"
17320,Basp1,Basp1,"array([3.38488755, 6.97948451])"
17321,Gadl1,Gadl1,"array([3.41572334, 6.94159047])"
17322,Hspa12a,Hspa12a,"array([3.40463052, 6.92419595])"
17323,Acsbg1,Acsbg1,"array([3.41605378, 6.95643369])"
17324,Lonp1,Lonp1,"array([3.38933889, 6.94865456])"
17325,Laptm5,Laptm5,"array([3.45270235, 6.90374575])"
17326,Tomm34,Tomm34,"array([3.44253073, 6.94074343])"
17327,Cyfip1,Cyfip1,"array([3.42271643, 6.94560924])"
17328,Paics,Paics,"array([3.37942657, 6.96726549])"
17329,Plxna1,Plxna1,"array([3.44785974, 6.91884916])"
17330,Pcsk1n,Pcsk1n,"array([3.40960111, 6.94563769])"
17331,Fnbp1,Fnbp1,"array([3.40887347, 6.93902342])"
17332,Rtn3,Rtn3,"array([3.40940385, 6.93184237])"
17333,Birc6,Birc6,"array([3.46514767, 6.90827744])"
17334,Vac14,Vac14,"array([3.42511745, 6.91228265])"
17335,2010300C02Rik,2010300C02Rik,"array([3.38976505, 6.92376061])"
17336,2310035C23Rik,2310035C23Rik,"array([3.4460166 , 6.89720454])"
17337,Arhgap44,Arhgap44,"array([3.44980363, 6.93278046])"
17338,2610019F03Rik,2610019F03Rik,"array([3.40344584, 6.9491118 ])"
17339,D10Bwg1379e,D10Bwg1379e,"array([3.39663952, 6.91897482])"
17340,Phf20l1,Phf20l1,"array([3.44246057, 6.93371842])"
17341,Vat1l,Vat1l,"array([3.391719 , 6.9746135])"
17342,2700060E02Rik,2700060E02Rik,"array([3.4125164 , 6.92624818])"
17343,Trim46,Trim46,"array([3.41072613, 6.91895412])"
17344,Wdr37,Wdr37,"array([3.39755058, 6.93653625])"
17345,Mthfd1l,Mthfd1l,"array([3.46081313, 6.90219643])"
17346,PDLIM3,PDLIM3,"array([3.82385977, 7.31280113])"
17347,PWWP2A,PWWP2A,"array([3.92409791, 7.14424963])"
17348,MDM1,MDM1,"array([3.9100789, 7.0877424])"
17349,HHIP,HHIP,"array([3.42462309, 7.30226025])"
17350,SLC25A42,SLC25A42,"array([3.46931211, 7.37618187])"
17351,NEK3,NEK3,"array([3.52662944, 7.2991104 ])"
17352,KCNK9,KCNK9,"array([3.4645271 , 7.12745209])"
17353,GPR15,GPR15,"array([3.43402251, 7.03167091])"
17354,Tardbp,Tardbp,"array([3.39249485, 7.28225401])"
17355,Trim63,Trim63,"array([3.39994053, 7.27081982])"
17356,Vmp1,Vmp1,"array([3.78475339, 7.14192306])"
17357,SNTG2,SNTG2,"array([3.54621256, 6.863475  ])"
17358,Nfatc2ip,Nfatc2ip,"array([3.68055817, 6.93335713])"
17359,Oasl1,Oasl1,"array([3.40667477, 7.15048786])"
17360,Oas3,Oas3,"array([3.42144312, 7.14549155])"
17361,Anp32b,Anp32b,"array([3.42096852, 7.14056785])"
17362,Anp32e,Anp32e,"array([3.40586107, 7.13896963])"
17363,Slc25a5,Slc25a5,"array([3.39199948, 7.18103897])"
17364,Ap3b1,Ap3b1,"array([3.36252866, 7.16920197])"
17365,Ap3d1,Ap3d1,"array([3.36818504, 7.19517321])"
17366,Rars,Rars,"array([3.37340362, 7.14529352])"
17367,Nars,Nars,"array([3.40123323, 7.1356199 ])"
17368,Dars,Dars,"array([3.3721818 , 7.16371824])"
17369,Atp5a1,Atp5a1,"array([3.37844588, 7.17058788])"
17370,Atad3a,Atad3a,"array([3.36545846, 7.16500718])"
17371,Abce1,Abce1,"array([3.37442953, 7.17459666])"
17372,Abcf2,Abcf2,"array([3.38682396, 7.17238664])"
17373,D1Pas1,D1Pas1,"array([3.39982604, 7.18302064])"
17374,Eprs,Eprs,"array([3.40117882, 7.17892604])"
17375,Csde1,Csde1,"array([3.39423763, 7.14476612])"
17376,Csda,Csda,"array([3.39526639, 7.18383554])"
17377,Ddx1,Ddx1,"array([3.34998565, 7.18240652])"
17378,Ddx5,Ddx5,"array([3.40760333, 7.17956835])"
17379,Dap3,Dap3,"array([3.39153896, 7.17049363])"
17380,Dock2,Dock2,"array([3.37334881, 7.15620021])"
17381,Dgkz,Dgkz,"array([3.41512162, 7.15358638])"
17382,Dimt1,Dimt1,"array([3.35293242, 7.15915034])"
17383,Eno1,Eno1,"array([3.38976544, 7.17653598])"
17384,Gm5506,Gm5506,"array([3.38736021, 7.18965846])"
17385,Eef1a2,Eef1a2,"array([3.3738977 , 7.18665501])"
17386,Eef1d,Eef1d,"array([3.40913562, 7.17430232])"
17387,Eif2s2,Eif2s2,"array([3.40424966, 7.18250851])"
17388,Eif2s3y,Eif2s3y,"array([3.41175416, 7.17002821])"
17389,Eif3c,Eif3c,"array([3.34418424, 7.19779267])"
17390,Eif4a1,Eif4a1,"array([3.36455496, 7.14700114])"
17391,Gtpbp4,Gtpbp4,"array([3.41149642, 7.14303487])"
17392,Gnl3,Gnl3,"array([3.39698805, 7.13874517])"
17393,Hnrnpa0,Hnrnpa0,"array([3.38025655, 7.15408789])"
17394,Hnrnpf,Hnrnpf,"array([3.40373158, 7.1317185 ])"
17395,Hnrnpu,Hnrnpu,"array([3.41591161, 7.13892995])"
17396,Hnrnpul1,Hnrnpul1,"array([3.35469969, 7.1675289 ])"
17397,Hist2h2ac,Hist2h2ac,"array([3.40332408, 7.15637695])"
17398,Hist1h2be,Hist1h2be,"array([3.41050292, 7.16137812])"
17399,Hist1h2bg,Hist1h2bg,"array([3.41719652, 7.14954703])"
17400,Hist1h2bc,Hist1h2bc,"array([3.41486923, 7.17398009])"
17401,Hsd17b12,Hsd17b12,"array([3.4143908 , 7.12939593])"
17402,Ict1,Ict1,"array([3.38087564, 7.12922217])"
17403,Idh2,Idh2,"array([3.34823785, 7.20318172])"
17404,Iars,Iars,"array([3.34466198, 7.18595868])"
17405,Aimp2,Aimp2,"array([3.36482641, 7.11652957])"
17406,Lpxn,Lpxn,"array([3.367361  , 7.12601204])"
17407,Lims1,Lims1,"array([3.39423316, 7.20614979])"
17408,Luc7l,Luc7l,"array([3.3960029 , 7.17838771])"
17409,Luc7l2,Luc7l2,"array([3.38880865, 7.19428898])"
17410,Luc7l3,Luc7l3,"array([3.38775518, 7.18329003])"
17411,Mars,Mars,"array([3.36485812, 7.1864041 ])"
17412,Mcm5,Mcm5,"array([3.36357651, 7.1793355 ])"
17413,Mrpl11,Mrpl11,"array([3.38771519, 7.13119217])"
17414,Mrpl12,Mrpl12,"array([3.36664232, 7.13317913])"
17415,Mrpl15,Mrpl15,"array([3.37017234, 7.1831176 ])"
17416,Mrpl2,Mrpl2,"array([3.36975899, 7.17821041])"
17417,Mrpl22,Mrpl22,"array([3.36914935, 7.15880106])"
17418,Mrpl23,Mrpl23,"array([3.39127433, 7.20249141])"
17419,Mrpl28,Mrpl28,"array([3.39136104, 7.16456095])"
17420,Mrpl38,Mrpl38,"array([3.37550334, 7.13950483])"
17421,Mrpl41,Mrpl41,"array([3.41206889, 7.16548441])"
17422,Mrpl43,Mrpl43,"array([3.3812304 , 7.14928445])"
17423,Mrpl47,Mrpl47,"array([3.40125301, 7.11795285])"
17424,Mrpl49,Mrpl49,"array([3.39903453, 7.15895532])"
17425,Mrps21,Mrps21,"array([3.39357093, 7.19768422])"
17426,Mrps26,Mrps26,"array([3.39410313, 7.12780758])"
17427,Mrps27,Mrps27,"array([3.38755729, 7.19950212])"
17428,Mrps7,Mrps7,"array([3.41338073, 7.13462721])"
17429,Mrps9,Mrps9,"array([3.38436727, 7.19542925])"
17430,Mki67ip,Mki67ip,"array([3.36397722, 7.15703698])"
17431,Mybbp1a,Mybbp1a,"array([3.3948216 , 7.16017505])"
17432,Myo1e,Myo1e,"array([3.38191256, 7.13521192])"
17433,Myo1f,Myo1f,"array([3.37611092, 7.13475774])"
17434,Myo9b,Myo9b,"array([3.34652945, 7.17705627])"
17435,Ptcd3,Ptcd3,"array([3.37775551, 7.15985294])"
17436,Farsa,Farsa,"array([3.34481242, 7.17217323])"
17437,Plec,Plec,"array([3.40809599, 7.15512191])"
17438,Pabpc4,Pabpc4,"array([3.41286012, 7.14731738])"
17439,Pabpc2,Pabpc2,"array([3.39206674, 7.18707807])"
17440,Pabpc6,Pabpc6,"array([3.4067721 , 7.15959588])"
17441,Mtdh,Mtdh,"array([3.39937595, 7.17463135])"
17442,Pkm2,Pkm2,"array([3.3950692 , 7.17336639])"
17443,Iqgap1,Iqgap1,"array([3.37205127, 7.1692588 ])"
17444,Rfc1,Rfc1,"array([3.37705234, 7.18081598])"
17445,Arhgef2,Arhgef2,"array([3.39703588, 7.18863682])"
17446,Rnh1,Rnh1,"array([3.40287173, 7.12370352])"
17447,Rplp1,Rplp1,"array([3.40535647, 7.1921487 ])"
17448,Rplp2,Rplp2,"array([3.39444303, 7.15565929])"
17449,Rpl10,Rpl10,"array([3.39758644, 7.14965378])"
17450,Rpl10a,Rpl10a,"array([3.41109354, 7.13884218])"
17451,Rpl11,Rpl11,"array([3.40405044, 7.19666038])"
17452,Rpl12,Rpl12,"array([3.39904176, 7.17017865])"
17453,Rpl14,Rpl14,"array([3.4214782 , 7.13044999])"
17454,Rpl18,Rpl18,"array([3.41794871, 7.13421514])"
17455,Rpl18a,Rpl18a,"array([3.41007131, 7.18450153])"
17456,Rpl19,Rpl19,"array([3.40476868, 7.17597618])"
17457,Rpl21,Rpl21,"array([3.3980067 , 7.16396379])"
17458,LOC100504863,LOC100504863,"array([3.41218161, 7.17816218])"
17459,Rpl22,Rpl22,"array([3.40319443, 7.20133837])"
17460,LOC100044627,LOC100044627,"array([3.4034457 , 7.17145451])"
17461,Rpl24,Rpl24,"array([3.40629102, 7.18700569])"
17462,Zbtb11,Zbtb11,"array([3.41054967, 7.19038017])"
17463,Rpl27,Rpl27,"array([3.40267916, 7.14757514])"
17464,Rpl27a,Rpl27a,"array([3.40960403, 7.13123212])"
17465,Rpl3,Rpl3,"array([3.40130843, 7.18782   ])"
17466,Rpl32,Rpl32,"array([3.40678213, 7.12777312])"
17467,Gm4705,Gm4705,"array([3.40624304, 7.16501483])"
17468,Rpl34-ps1,Rpl34-ps1,"array([3.4109012, 7.1251937])"
17469,Rpl34,Rpl34,"array([3.39443262, 7.19224315])"
17470,Rpl36a,Rpl36a,"array([3.40211862, 7.16656238])"
17471,Rpl36al,Rpl36al,"array([3.40165937, 7.14054523])"
17472,Rpl37a,Rpl37a,"array([3.41665002, 7.14396244])"
17473,Rpl38,Rpl38,"array([3.36044383, 7.16221566])"
17474,Rpl4,Rpl4,"array([3.40252912, 7.16179008])"
17475,Rpl5,Rpl5,"array([3.41591716, 7.16798727])"
17476,Rpl6,Rpl6,"array([3.4225808 , 7.13635916])"
17477,Rpl7,Rpl7,"array([3.40712847, 7.16907981])"
17478,Rpl7a,Rpl7a,"array([3.39888058, 7.14490274])"
17479,Rpl8,Rpl8,"array([3.38831792, 7.1519153 ])"
17480,Rps11,Rps11,"array([3.39012174, 7.13510497])"
17481,Rps14,Rps14,"array([3.38872069, 7.16024545])"
17482,Rps17,Rps17,"array([3.38317529, 7.16897908])"
17483,Rps2,Rps2,"array([3.38368806, 7.1579497 ])"
17484,Rps23,Rps23,"array([3.38609136, 7.13878779])"
17485,Rps24,Rps24,"array([3.38779322, 7.15603282])"
17486,LOC677113,LOC677113,"array([3.38970888, 7.1427782 ])"
17487,Rps25,Rps25,"array([3.3873204 , 7.16615519])"
17488,Rps26,Rps26,"array([3.3844631 , 7.14436418])"
17489,Rps27l,Rps27l,"array([3.38333995, 7.18718494])"
17490,Gm9846,Gm9846,"array([3.34582034, 7.16064657])"
17491,Rps27,Rps27,"array([3.34915313, 7.14734535])"
17492,Rps3,Rps3,"array([3.38226971, 7.1818376 ])"
17493,Rps5,Rps5,"array([3.38350279, 7.16269021])"
17494,Rps6,Rps6,"array([3.39277081, 7.13912395])"
17495,Gm13654,Gm13654,"array([3.38774348, 7.14795938])"
17496,Rps9,Rps9,"array([3.3984083 , 7.15413795])"
17497,Rrp12,Rrp12,"array([3.36771928, 7.14166675])"
17498,Rrbp1,Rrbp1,"array([3.41215037, 7.15791751])"
17499,Srrm1,Srrm1,"array([3.40294256, 7.15219157])"
17500,Serbp1,Serbp1,"array([3.37783962, 7.16520258])"
17501,Srp68,Srp68,"array([3.38509116, 7.17712053])"
17502,Srp72,Srp72,"array([3.39522481, 7.13256255])"
17503,Aimp1,Aimp1,"array([3.34776627, 7.16646787])"
17504,Slc25a31,Slc25a31,"array([3.392237  , 7.14942735])"
17505,Sgpl1,Sgpl1,"array([3.39491304, 7.16794726])"
17506,Srsf1,Srsf1,"array([3.37546555, 7.15048345])"
17507,Srsf3,Srsf3,"array([3.39720244, 7.12306098])"
17508,Srsf6,Srsf6,"array([3.40467342, 7.14316032])"
17509,Snd1,Snd1,"array([3.34935697, 7.15339414])"
17510,Syncrip,Syncrip,"array([3.41803572, 7.1270836 ])"
17511,Nsun2,Nsun2,"array([3.40708505, 7.13477922])"
17512,Xpnpep3,Xpnpep3,"array([3.35764773, 7.1807163 ])"
17513,Ybx2,Ybx2,"array([3.39976676, 7.19288365])"
17514,Zc3hav1,Zc3hav1,"array([3.39966908, 7.12882954])"
17515,Vmn2r101,Vmn2r101,"array([3.2931608 , 7.15777645])"
17516,Vmn1r14,Vmn1r14,"array([3.29176379, 7.16756693])"
17517,Fam183b,Fam183b,"array([3.29770587, 7.20700893])"
17518,Eef1g,Eef1g,"array([3.35239265, 7.17507645])"
17519,Pabpc5,Pabpc5,"array([3.37112958, 7.19083407])"
17520,Uba52,Uba52,"array([3.33381394, 7.1684618 ])"
17521,Gnl3l,Gnl3l,"array([3.33617658, 7.15094126])"
17522,Nop56,Nop56,"array([3.36152101, 7.15240006])"
17523,Srp19,Srp19,"array([3.35885967, 7.18767263])"
